titulo;url;regiao;descricao
Engenheiro de Dados / Cientista de Dados - Sênior - DataSUS;https://www.catho.com.br/vagas/engenheiro-de-dados-cientista-de-dados-senior-datasus/18270946/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Modelagem em ambiente Cloud levando em conta fonte de dados DataSUS Auxílio em definição de arquitetura de dados Cloud para suportar reports e integrações baseadas em DataSUS Suporte em integração de dados DataSUS com outras fontes de mercado e internas Qualificações Essenciais: Experiência em ramo Farmacêutico ou Saúde Experiência com modelagem de dados Experiência de trabalho com base DataSUS Conhecimento das regras existentes no acesso às informações DataSUS Soft Skills: Comunicativo Ownership Autodidata Hands-on Proatividade Linguagem de Programação (Java ou Python ou Scala) Experiência com Cloud (AWS, Azure ou GCP) Conhecimentos de ETL  Idioma:  Inglês - Fluente
Engenheiro de Dados BI Big Data;https://www.catho.com.br/vagas/engenheiro-de-dados-bi-big-data/18465512/?origem_apply=busca-de-vagas&entrada_apply=direto;Belo Horizonte - MG (3);Atuar em Engenharia de Dados com Projetos de Big Data em Nuvem. Experiência em projetos de Big Data. Conhecimentos em PYSPARK. Experiência com conjunto de ferramentas relacionadas a Big Data na AWS, como: Kafka, EMR, Kinesis, RedShift, S3, Glue, Athena, ElasticSearch. Conhecimentos em ferramentas de provisionamento de Infraestrutura em Cloud via código, tais como: Terraform, CloudFormation. Experiência com Bancos de Dados não Relacionais, como: HBase, DynamoDB, Cassandra ou MongoDB. Experiência prática com ingestão, integração, processamento e armazenamento de grandes volumes de dados. Conhecimento em linguagem Python, Java e/ou Scala. Experiências em ferramentas ETLs. Conhecimentos em modelagem de dados relacionais e dimensionais (Data WareHouse). Compreensão de Bancos de Dados Relacionais, como: SQL Server, PostgreSQL e MySQL. Experiência com tecnologias relacionadas ao ecossistema Hadoop, tais como: Hdfs, HBase, MapReduce, Spark, Hive. Conhecimentos em sistemas baseados no Unix.
Engenheiro de Dados Sênior Big Data;https://www.catho.com.br/vagas/engenheiro-de-dados-senior-big-data/18586279/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Sabemos que grandes resultados só são alcançados com uma grande equipe, por isso procuramos pessoas talentosas e apaixonadas, com desejo de crescer profissionalmente e criar uma trajetória de carreira conosco. Papéis e Responsabilidades: Engenheiro de dados para apoiar cliente com engenharia reversa e validação de dados em ambiente Big Data. Atuará tanto no desenvolvimento dos fluxo de carga, quanto na validação das regras de negócio e qualidade de dados. Qualificações Essenciais: Experiência em processos de ETL e ELT. Experiência com projetos Big Data e engenharia de dados Arquitetura Batch, Streaming, Lambda e Kappa. Conhecimento em plataformas Cloud. Experiência em Big Data. Ingestão e processamento de dados em DataLake e Data Warehouse.  Conhecimentos sólidos em Linux, conhecimentos em containers Docker (construção e publicação). SQL. Shell Script. Apache. Spark. Hadoop. Java ou Scala. Modelagem de dados em RDB e colunar. ELK (Elasticsearch, Logstash, Kibana). ETL (Ex.: Nifi, StreamSets, Logstash). GCP ou AWS. Construção de dashboards para análise (Grafana, Kibana, Power BI, Tableau) Certificação AWS, GCP e/ou Cloudera.
Engenheiro de Dados Sênior (Python + GCP);https://www.catho.com.br/vagas/engenheiro-de-dados-senior-python-plus-gcp/18493262/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar com técnicas de captura, tratamento e estruturação de dados em arquitetura de processamento de dados com escalonamento horizontal (big data, cloud computing PaaS). Experiência atuando como Engenheiro de Dados Python com GCP. Operar sistemas operacionais linux (centos, RHEL):  Shell comandos básicos e intermediários. Edição de arquivos com VIM. Acesso remotto SSH. Outras operações baseadas em unix sem interface gráfica (GUI). Linguagem de programação: Python. Scala com spark. Arquitetura de big data e tecnologias de escalonamento horizontal: Conceitos de MPP. Cluster. Kubernetes. Devops:  git, jenkins, pipeline de deploy, Jira, Confluence. Integração de dados: Criar e manipular comandos DDL e DML. Fazer junções, agregações e ordenação de dados em tabelas utilizando. linquagem SQL ou tecnologias SPARK. Criar funções, classes e/ou métodos para processamento de fluxo de dados. em tecnologias de escalonamento horizontal. Google Cloud: Criar VMs, DataProc, Cloud Storage, Airflow. Conhecimentos desejáveis:  Boa comunicação e proatividade e aberto a conhecer novas tecnologias no cliente.
Engenheiro (a) de Dados | Presencial ou Home Office;https://www.catho.com.br/vagas/engenheiro-a-de-dados-presencial-ou-home-office/18621212/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);A Eleflow nasceu para tornar Big Data Analytics e Machine Learning mais acessíveis para as empresas. Com um time de Desenvolvedores, Engenheiros, Cientistas e Analistas de Dados experientes, motivados e curiosos buscamos ser os diferenciadores nos projetos que atuamos. Requisitos principais:·&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspExperiência em processos de Extração, Padronização e Carga de dados (ETL), utilizando ferramentas ou linguagem de programação.·&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspConhecimentos e experiência nas melhores práticas em automação da carga de dados bem como de governança de dados.·&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspExperiência realizando análise de dados via SQL.·&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspExperiência com SQL, Java/Scala, Python, e Shell Script para automação·&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspLógica de programação e boas práticas de desenvolvimento·&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspExperiência em pelo menos um ambiente de Cloud: AWS, Azure, GCP ou IBM Cloud.·&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspExperiência com serviços Cloud (Azure ou similares): Azure Data Lake, Data Factory, Databricks.Requisitos Diferenciais: ·&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspExperiência/Conhecimento em projetos de MDM ou criação de visão única de clientes. Conhecimentos em LGPD·&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspAzure Data Lake, Data Factory, Databricks.·&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbspStory telling, organizado(a), senso de urgência e priorização de demandas.
Engenheiro de Dados Data Lake Sênior;https://www.catho.com.br/vagas/engenheiro-de-dados-data-lake-senior/18560343/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Hadoop (HDFS, Partionamento), Metodologia Ágil.                                                                       Vivência/experiência com modelo ágil de desenvolvimento de produto/software (ex: SCRUM, KANBAN, etc?)                                                                    Experiência relevante em pelo menos um dos abaixo: O Java, Python, Spark, Scala                                                                  Conhecimento em linguagem SQL Conhecimento em banco de dados relacional (ex: Oracle)                                                                     Conhecimento em criação de processos de carga de dados batch e streaming (origem e destino)                                                                      Conhecimento em bancos de dados NOSQL (ex: HBase, Elastic Search, MongoDB, Hive)                                                                         Experiência comprovada com cloud Google                                                                  Experiência com criação de pipelines de ingestão de dados usando Google Cloud                                                                    Desejável conhecimento de arquitetura de dados Big Data (Hadoop ou Google Cloud Platform) Desejável conhecimento na construção de Data Lakes e/ou Data Warehouses                                                                        Desejável conhecimento na construção de Dashboards                                                                       Desejável conhecimento em modelagem multidimensional                                                                     Inglês avançado/ técnico                                                                         Capacidade analítica                                                                     Visão Sistêmica                                                                  Postura de dono Teradata, Hadoop (HDFS, Partionamento), Hive, Python, Shell Script, Spark, SQL, SQL em Hive e Impala, Tableau.  ?Senso de urgência, Comunicação, Comprometimento.
Engenheiro de Dados Sênior - Power Center;https://www.catho.com.br/vagas/engenheiro-de-dados-senior-power-center/18249274/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Suas principais responsabilidades serão: Atuar na sustentação de sistemas utilizando a ferramenta Power Center. O que buscamos: Desenvolvimento e manutenção de mapas e workflows no Power center (Mapping Designer, Workflow Manager, Monitor). Conhecimentos em CTRL-M. Conhecimento em migração de objetos do Power center entre ambientes (Repository Manager). Conhecimento de queries em SQL (Oracle). Conhecimento básico de Shell Script. Conhecimentos desejáveis: Banco de dados Oracle, BDM e Framework Ágil/Scrum. Comportamentos Esperados: Bom relacionamento interpessoal. Organização e disciplina para o trabalho. Dinamismo e proatividade. Facilidade para o trabalho em equipe. Solução de problemas (busca de soluções).
Engenheiro de Dados Informática Cloud Sênior;https://www.catho.com.br/vagas/engenheiro-de-dados-informatica-cloud-senior/18493188/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Responsável pelo desenvolvimento de pipeline de dados utilizando a ferramenta Informatica Cloud com experiência em trabalhos com grandes volumes, performance tuning de processos ETL, conhecimento de extração de dados de ambiente SAP e Salesforce. Graduação em carreiras de exatas, experiência em construção de Data Lakes, experiência em ambiente Big Data, experiência em trabalhos com grandes volumes de dados, profissional dinâmico, conhecimento de ambiente Cloud Azure, experiência em instalação do Informatica Cloud, conhecimento em ambiente Linux, conhecimento em Azure Synapse, conhecimento em Azure SQL, conhecimento em Databricks, conhecimento em Data Factory. Certificação em Informática Cloud.  Idioma:  Inglês - Fluente
Engenheiro de Dados de Integração (Desenvolvimento de ETL);https://www.catho.com.br/vagas/engenheiro-de-dados-de-integracao-desenvolvimento-de-etl/18418575/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Vamos juntos neste desafio? Precisamos que você saiba... Conhecimento da ferramenta Data Engineering Integration (DEI 10.4.1): Mapping Components, Data Object Operations, Transformations, Expressions / Functions, Mapplets, Segmentes, Mapping Parameters, Hierachical Data Processing. Conhecimento de ferramentas Google Cloud Plataform (GCP) Pubsub e GCP Dataflow para processamento em Streaming. Conhecimento das soluções GCP Dataproc (processamento spark, sqoop, spark streaming). Experiência com Troubleshotting de GCP Dataproc e Informatica DEI 10.4.1. E seriam pontos fortes: Desejável: certificação nas ferramentas mencionadas. Desejável: conhecimento em IBM DataStage 11.x e Cloudera 5.8.x (sqoop, beeline, hive e hue). Desejável: conhecimento em criptografia/mascaramento de dados, LGPD, conceitos de camada de dados bruto, confiável e refinado.
Engenheiro de Dados Big Data Python AWS;https://www.catho.com.br/vagas/engenheiro-de-dados-big-data-python-aws/18493108/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Apoiar cliente com engenharia reversa e validação de dados em ambiente Big Data. Atuará tanto no desenvolvimento dos fluxo de carga, quanto na validação das regras de negócio e qualidade de dados. Experiência em processos de ETL e ELT, experiência em linguagem ANSI-SQL, experiência em ambiente AWS (Glue, Athena, S3, DynamoDB, Elasticsearch, Cloudwatch, Lambda, Nifi, Redshift, Databricks). Experiência em ambiente Azure (Azure Data Lake, Databricks, HDInsights, Data Factory, Synapse, SQL-DW), experiência em GCP (Dataflow, CloudStorage, BigTable, BigQuery), programação Python, Spark Conhecimento em Cloudera. Conhecimento em Scala, Kafka. Conhecimentos desejáveis: Certicações em cloud providers, Inglês fluente para conversação, familiaridade com framework Ágil.  Idioma:  Inglês - Fluente
Engenheiro de Dados Sênior - Informática BDM - DEI;https://www.catho.com.br/vagas/engenheiro-de-dados-senior-informatica-bdm-dei/18515697/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Traduzir necessidades de negócios em requisitos técnicos. Projetar, desenvolver, implantar e oferecer suporte ao negócio através de desenvolvimento de soluções técnicas. Experiência em desenvolvimento com a ferramenta Informatica BDM DEI - Data Engineering Integration (Big Data Management) e PowerCenter Tradicional. Conhecimentos em linguagem SQL ANSI, modelagem de dados e banco de dados Oracle. Comunicação, autonomia, senso de urgência, foco e capacidade de sintetizar informações técnicas e de negócios para as partes interessadas (técnicas e não técnicas). Qualificações Desejáveis:  Conhecimento de Alteryx. Inglês intermediário (leitura e escrita).
Analista de Engenharia de Dados;https://www.catho.com.br/vagas/analista-de-engenharia-de-dados/18581945/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Desenvolvimento de processos de ETL para dados de fontes variadas junto a outras equipes técnicas Manutenção da infraestrutura de dados do Instituto Cordial em bancos de dados postgresql em máquinas virtuais e no Big Query no GCP (DL, ST e DW) Processamento de dados e eventual desenvolvimento de algoritmos para geração de novas variáveis de análise Disponibilização de dados e variáveis para equipes internas e squads de projetos e iniciativas (DMs) Desenvolvimento eventual de soluções computacionais para contribuir com a otimização ou aprimoramento de processos de equipes internas e squads de projetos e iniciativas Acompanhamento no desenvolvimento e manutenção de plataformas desenvolvidas por fornecedores externos. Ensino superior completo em Ciências da Computação, Engenharia da Computação ou áreas correlatas Vivência com Programação em: Bash (Linux, Debian) SQL Python Necessário conhecimento em Google Cloud Platform (SDK e ferramentas administrativas)GCP Big Query, Compute Engine, Data Flow Diferenciais: Experiência com processamento de dados geoespaciais, especialmente em Postgis Experiência com ferramentas de ETL como Pentaho Análise estatística e de redes sociais em R Desenvoltura com outras linguagens de programação, como Java e C++.
Especialista em Engenharia de Dados (AWS);https://www.catho.com.br/vagas/especialista-em-engenharia-de-dados-aws/18495160/?origem_apply=busca-de-vagas&entrada_apply=direto;Barueri - SP (1);Atuar na criação de desenvolvimento de novos produtos usando AWS, será responsável por implementar o LakeHouse, irá dar suporte e apoio nas demandas da área que envolvam Glue e Python Atualizar e evoluir as documentações existentes, bem como apoiar na execução de novos documentos Apoiar o time na construção do pipeline para automação dos processos internos. Requisitos Mandatórios:  SQL e PL/SQL Avançado Procedures Languages Desenvolvimento de scripts com Python e Shell script Experiência no ecossistema AWS ? especialmente Glue Banco de Dados Relacionais (MYSQL e PostgreSQL) Banco de Dados NoSQL/NewSQL (RedShift) Requisitos Desejáveis:  Conhecimento em gestão de mudanças (ITIL) e AGILE (Kanban/Scrum) Experiência em orquestração de containeres  Informações Adicionais
Especialista em Engenharia de Dados -AWS;https://www.catho.com.br/vagas/especialista-em-engenharia-de-dados-aws/18396927/?origem_apply=busca-de-vagas&entrada_apply=direto;Barueri - SP (1);Atuar na criação de desenvolvimento de novos produtos usando AWS, será responsável por implementar o LakeHouse, irá dar suporte e apoio nas demandas da área que envolvam Glue e Python Atualizar e evoluir as documentações existentes, bem como apoiar na execução de novos documentos Apoiar o time na construção do pipeline para automação dos processos internos. SQL e PL/SQL Avançado. Procedures Languages. Desenvolvimento de scripts com Python e Shell script Experiência no ecossistema AWS ? especialmente Glue Banco de Dados Relacionais (MYSQL e PostgreSQL). Banco de Dados NoSQL/NewSQL (RedShift). Conhecimento em gestão de mudanças (ITIL) e AGILE (Kanban/Scrum). Experiência em orquestração de containeres.
Engenheiro de Dados - Informática BDM - DEI - Líder Técnico;https://www.catho.com.br/vagas/engenheiro-de-dados-informatica-bdm-dei-lider-tecnico/18494972/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Liderar equipe técnica e traduzir necessidades de negócios em requisitos técnicos. Projetar, desenvolver, implantar e oferecer suporte ao negócio através de desenvolvimento de soluções técnicas. Formação Superior em TI, de preferência em Ciência da Computação, Engenharia de Sistemas ou áreas equivalentes. Liderança técnica: experiência em gestão de equipes, atividades e demandas com conhecimento em Power Center. Experiência em desenvolvimento com a ferramenta Informatica DEI - Data Engineering Integration (Big Data Management) e PowerCenter Tradicional. Conhecimentos em linguagem SQL ANSI, modelagem de dados e banco de dados Oracle. Ótima comunicação, autonomia, senso de urgência, foco e capacidade de sintetizar informações técnicas e de negócios para as partes interessadas (técnicas e não técnicas). Qualificações desejáveis: Conhecimento de Alteryx. Inglês intermediário (leitura e escrita).  Idioma:  Inglês - Intermediário
Engenheiro de Dados Pl (Hadoop/Spark–Big Data)- Sp;https://www.catho.com.br/vagas/engenheiro-de-dados-pl-hadoop-sparkbig-data-sp/18365333/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Especialização: Big Data usando ferramentas open source com foco em Engenharia de Dados    Este profissional poderá ser alocado para trabalhar com qualquer tecnologia open source mas - prioritariamente - será direcionado para os assuntos da sua especialização.    **Principais tarefas:        ?  Implementar projetos usando tecnologias open source com foco maior nos assuntos da sua especialização      ?  Ministrar curso ? presencial ou online - relacionados a área da sua especialização      ?  Prestar suporte em infraestrutura de Big Data e assuntos correlacionados para os clientes da 4Linux      ?  Suportar a infraestrutura interna da 4Linux nos assuntos da sua especialização      ?  Criar e escrever novos cursos ou atualizar os existentes relacionados aos temas da sua especialização **Obrigatório:        ? Superior completo      ? Disponibilidade para trabalhar na cidade de São Paulo      ? Conhecimentos em Linux      ? Saber programar em Python (nível intermediário)      ? Conhecimento básicos nas plataformas de Big Data como Hadoop e Spark, de modo geral é esperado que este candidato saiba realizar as seguintes tarefas:          ? Instalação e configuração de um cluster Hadoop          ? Criação de pipelines de transformação de dados usando Python com pyspark          ? Conhecimentos básicos em plataformas de Big Data: Hortonworks ou Cloudera          ? Conhecimento básicos em SQL          ? Conhecimentos básicos com algum banco NoSQL          ? Manutenção de Datalake (HDFS ou Google Cloud Storage ou AWS S3) e Data warehouse (Hive ou outro qualquer em nuvem)          ? Criar processos para extração, transformação e carregamento de dados (ETL)          ? Manter a qualidade dos nossos dados e códigos          ? Padrão de troca de dados em JSON          ? Entender requisitos de negócio para modelagem do nosso data lake e data warehouse de acordo com as necessidades.    **Desejável:        ? Já ter trabalhando em empresas de consultoria      ? Já ter ministrado - e gostado -  de dar aulas de T.I.      ? Conhecimentos básicos em Kubernetes      ? Conhecimentos básicos em Kafka e NiFi      ? Conhecimentos de containers utilizando Docker      ? Conhecimentos básicos de ferramentas de Big Data em nuvem: Google Cloud Plataform, Azure ou AWS      ? Noções em algoritmos de Machine Learning e conhecimento em algum framework como Scikit Learn ou Tensorflow ou Keras      ? Noções em algum banco NoSQL: Hbase, MongoDB      ? Criação de fluxo de processamento com Apache Airflow.
Analista Engenharia de Dados Sênior;https://www.catho.com.br/vagas/analista-engenharia-de-dados-senior/18628578/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Desenvolvimento de software backend. Desenvolvimento de pipeline de dados na nuvem. Análise e melhoria de código legado. Entendimento de demanda de diversas áreas da empresa. Análise e configuração de infraestrutura na nuvem. Formação em Desenvolvimento de Sistemas, Ciências da Computação ou áreas correlacionadas. Conhecimentos em desenvolvimento de software. Domínio da linguagem Python. Conhecimentos em banco de dados, com SQL avançado e modelagem multidimensional Experiência em trabalho na nuvem, com nível avançado em ferramentas / ambiente AWS. Fundamentos de Big Data, NoSQL, Pandas, Spark, Hadoop, Hive Experiência em GIT Facilidade em trabalhar com Linux (flavors). Conhecimento da metodologia AGILE. Perfil desejado: facilidade em trabalhar em time, cooperação, automotivação, objetividade, flexibilidade e inovação. Desejável experiência em teste unitário.
Analista de Engenharia de Dados Pl;https://www.catho.com.br/vagas/analista-de-engenharia-de-dados-pl/18468085/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (2);Executar as análises e desenvolvimentos de banco de dados Desenvolvimento e suporte de processos de carga e integração de dados de diversas origens e destinos de dados, tratamento de bases de dados e implementação de produtos Dtm Desenvolvimento de processos de carga e integração de dados, envolvendo diversas origens e destinos de dados para alimentar bases de dados analíticas Desenvolvimento de relatórios analíticos Análise de dados, procurando garantir qualidade e consistência dos mesmos Garantir performance em relatórios e na estrutura de dados desenvolvida para análise Manter documentados os processos e procedimentos de responsabilidade do colaborador Prestar suporte nos produtos e processos desenvolvidos e implementados pela Dtm Desenvolver e prestar suporte em campanhas de Marketing Direto através de ferramenta de Gestão de Campanhas. Formação superior completa Experiência em Ferramentas de ETL Conhecimento em um ou mais sistemas gerenciadores de banco de dados (SQL Server, Oracle, MySQL, etc.), linguagem SQL, modelagem de bases de dados (relacionais e dimensionais) Conhecimento em ferramentas de relatório (Tableau, Power BI, etc.) Será um diferencial conhecimento em projetos de Database Marketing.
Analista de Engenharia de Dados Sr;https://www.catho.com.br/vagas/analista-de-engenharia-de-dados-sr/18468049/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Executar as análises e desenvolvimentos de banco de dados com total autonomia, sendo capaz de definir esforços e estabelecer prazos assertivos Desenvolvimento e suporte de processos de carga e integração de dados de diversas origens e destinos de dados, tratamento de bases de dados e implementação de produtos Dtm Definição de escopo e esforço das atividades Definição e mapeamento de requisitos técnicos Compartilhar conhecimento com a equipe Desenvolvimento de processos de carga e integração de dados, envolvendo diversas origens e destinos de dados para alimentar bases de dados analíticas Desenvolvimento de relatórios analíticos Garantir qualidade, consistência e performance nos dados Manter documentados os processos e procedimentos de responsabilidade do colaborador e fomentar a prática na equipe Prestar suporte em nível avançado nos produtos e processos desenvolvidos e implementados pela Dtm Desenvolver e prestar suporte em nível avançado em campanhas de Marketing Direto através de ferramenta de Gestão de Campanhas Comunicar de forma clara e assertiva andamento das atividades para gestores. Formação superior completa Experiência em Ferramentas de ETL Conhecimento em um ou mais sistemas gerenciadores de banco de dados (SQL Server, Oracle, MySQL, etc.), linguagem SQL, modelagem de bases de dados (relacionais e dimensionais) Conhecimento em ferramentas de relatório (Tableau, Power BI, etc.) Será um diferencial conhecimento em projetos de Database Marketing e tecnologias Big Data (NoSQL, Spark, Hadoop, Hive).
Analista de Engenharia de Dados Sênior;https://www.catho.com.br/vagas/analista-de-engenharia-de-dados-senior/18189434/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Desenvolvimento de software backend. Desenvolvimento de pipeline de dados na nuvem. Análise e melhoria de código legado. Entendimento de demanda de diversas áreas da empresa. Análise e configuração de infraestrutura na nuvem. Formação em Desenvolvimento de Sistemas, Ciências da Computação ou áreas correlacionadas. Sólidos conhecimentos em desenvolvimento de software. Domínio da linguagem Python. Conhecimentos em banco de dados, com SQL avançado e modelagem multidimensional Experiência em trabalho na nuvem, com nível avançado em ferramentas / ambiente AWS. Fundamentos de Big Data, NoSQL, Pandas, Spark, Hadoop, Hive Experiência em GIT Facilidade em trabalhar com Linux (flavors). Conhecimento da metodologia AGILE. Perfil desejado: facilidade em trabalhar em time, cooperação, automotivação, objetividade, flexibilidade e inovação.
Especialista de Dados - Data Engineering;https://www.catho.com.br/vagas/especialista-de-dados-data-engineering/18447958/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (3);Desenvolve, constrói, testa e mantém a solução (Plataforma de Dados), onde todos os dados são extraídos, limpos, organizados, integrados e disponibilizados com Gestão e Governança. Conhece os processos e interage com outras áreas de Datos & Tecnologia, assim como de Negócio. Sabe traduzir necessidades de usuários de negócio em requisitos técnicos para criação de novas features para a plataforma de dados. Responsável pela implementação e melhoria contínua da Plataforma de Dados, utilizará ferramentas para avaliar, integrar e disponibilizar os dados da forma mais adequada e performática possível, apresentando os trade-offs adequados para cada contexto. Agile (Scrum/Kanban), DevOps (CI/CD - desejável), GitFlow, Cloud - Experiência em pelo menos uma das três principais plataformas (AWS, Azure, GCP), Hadoop Ecosystem (on premises e gerenciado em nuvem, EMR/HDInsights), SQL / NoSQL (databases, paradigmas e modelagem). Data Warehousing & Data Lakes, Python, Scala e/ou Java (core e Spark), APIs e Microsserviços e Testes e DevOps (CI/CD).  Idioma:  Inglês - Fluente, Espanhol - Intermediário
Estágio na área de Tecnologia da Informação;https://www.catho.com.br/vagas/estagio-na-area-de-tecnologia-da-informacao/18336701/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Deverá estar cursando: Ensino Superior a partir do terceiro semestre em Tecnologia da Informação, Análise e Desenvolvimento de Sistemas, Ciências da Computação, Sistemas de Informação ou Engenharia de Dados. Limpeza de dados, análise de dados e desenvolvimento de sistemas. Conhecimento em lógica de programação, fundamentos de banco de dados, JAVA e Python.
Arquiteto de Dados / Analista de Base SAS;https://www.catho.com.br/vagas/arquiteto-de-dados-analista-de-base-sas/18658262/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuação em projetos de dados para uso analítico.Participação em projets envolvendo tecnologias mais emergentes de engenharia de dados, envolvendo: Python Spark Ecosys Hadoop Conhecimento de Arquitetura SAS (SAS GRID) SAS E Guide. Características de execução Experiência no desenvolvimento de programas SAS para integração de dados. Conhecimento nas particularidades da linguagem, como por exemplo Data step Macros Includes
Analista de Soluções;https://www.catho.com.br/vagas/analista-de-solucoes/18663893/?origem_apply=busca-de-vagas&entrada_apply=direto;Sorocaba - SP (1);Desenvolvimento de Pipelines em DateFactory, desenvolvimento em ETL em Databricks. Desenvolvimento em modelo em SSAS (Analysis Service). Conhecimento em Power BI. Desenvolver painéis em Power BI. Desenvolver cálculos em DAX. Power BI 365. Power BI Reporting Service. Conhecimento em Engenharia de Dados. Experiência em ambiente nuvem Azure. Experiência em SQL, Python, Pyspark e Spark SQL.
Desenvolvedor Web Sênior;https://www.catho.com.br/vagas/desenvolvedor-web-senior/18664010/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio de Janeiro - RJ (1);Programa, codifica e testa sistemas, sites e portais voltados para o ambiente da internet. Executa a manutenção dos sistemas, fazendo eventuais correções necessárias, visando atender às necessidades dos usuários. Desenvolve trabalhos de montagem, depuração e testes de programas, executando serviços de manutenção nos programas já desenvolvidos. Ensino Superior completo. Experiência em desenvolvimento web e/ou web scraping, python, javascript, Etls, AWS e banco de dados relacional. Vivência em backend e engenharia de dados.
Estatístico;https://www.catho.com.br/vagas/estatistico/18632370/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (3);Missão do Cargo    Fornecer conhecimento, análises e modelos que suportem as tomadas de decisão de crédito, cobrança, fraude e as mais diversas áreas da empresa, de forma autônoma e auxiliando outros analistas.    Responsabilidades    - Identificar oportunidades e viabilidade do uso de dados para auxiliar tomadas de decisão.  - Desenvolver, implementar e monitorar modelos preditivos, bem como documentar todo o processo.  - Escorar modelos e realizar backtests.  - Apresentar e discutir os modelos com as áreas envolvidas nas tomadas de decisão.  - Fazer análises que auxiliem na tomada de decisão.  - Gerenciar projetos relacionados à área de atuação.  - Transmitir conhecimento e apoiar outros analistas em suas entregas. Prévia atuação em:     Áreas de Modelagem, CRM, Políticas de Crédito, Cobrança, Engenharia de dados, Resultados, Finanças, Riscos, Precificação.  Experiência com modelagem preditiva.  Requisitos: Programação em Python, R ou SAS.
Cientista de Dados BI;https://www.catho.com.br/vagas/cientista-de-dados-bi/18650394/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Colaborar com um time de estatísticos, engenheiros em machine learning, economistas e especialistas em linguagem (nlp, nlu, nlg) para resolver problemas usando Data Science. Auxiliar e dar suporte ao time na limpeza do Dataset e em Feature Engineering. Atuar na criação, desenvolvimento e melhoria interativa da base de conhecimento para soluções de aprendizado de máquina que potencialize nosso principal produto de Chatbot. Trabalhar em conjunto com o engenheiro de dados e arquitetos de dados na criação de Datasets, no formato necessário para treinamento de múltiplos modelos. Coletar, limpar, armazenar, organizar, integrar dados e ajudar na criação de pipelines de dados (com a equipe de engenheiros). Realizar análises descritivas e exploratórias, modelagem preditiva, aplicar aprendizado de máquina, realizar simulações, análise de texto e visualização interativa de dados. Auxiliar na expansão do uso da ciência de dados nas frentes de negócios: participar de reuniões com clientes.
